date,corridor,volume_usd,fx_rate,net_revenue_0.015,net_revenue_0.02,net_revenue_0.025
2025-06-04,USD/MXN,743232.0032403516,17.650277424674357,11148.480048605274,14864.640064807032,18580.80008100879
2025-06-05,USD/MXN,869741.5337941822,17.166118943775725,13046.123006912732,17394.830675883644,21743.538344854558
2025-06-06,USD/MXN,761203.2340637132,17.608672038475987,11418.048510955698,15224.064681274265,19030.080851592833
2025-06-07,USD/MXN,721807.8356214305,17.36747524821083,10827.117534321458,14436.15671242861,18045.195890535764
2025-06-08,USD/MXN,734011.5901422921,17.61411973371863,11010.173852134381,14680.231802845841,18350.289753557303
2025-06-09,USD/MXN,793066.7140948783,17.347348168691497,11896.000711423174,15861.334281897567,19826.66785237196
2025-06-10,USD/MXN,754247.6403951661,17.139023579867096,11313.714605927491,15084.952807903323,18856.191009879152
2025-06-11,USD/MXN,696064.5758130987,17.174491512423366,10440.96863719648,13921.291516261974,17401.61439532747
2025-06-12,USD/MXN,784471.0850465702,17.509616989332276,11767.066275698551,15689.421700931403,19611.777126164256
2025-06-13,USD/MXN,724944.5967922878,17.551944500344295,10874.168951884316,14498.891935845755,18123.614919807194
2025-06-14,USD/MXN,820248.6666081579,17.31913667497912,12303.729999122368,16404.973332163157,20506.21666520395
2025-06-15,USD/MXN,790501.8024642994,17.627718491755473,11857.52703696449,15810.036049285987,19762.545061607485
2025-06-16,USD/MXN,733225.4289127968,17.167695987546207,10998.381433691951,14664.508578255936,18330.63572281992
2025-06-17,USD/MXN,798038.1135650667,17.486784040270535,11970.571703476,15960.762271301335,19950.95283912667
2025-06-18,USD/MXN,752544.5816447777,17.25779676004751,11288.168724671665,15050.891632895553,18813.61454111944
2025-06-19,USD/MXN,781979.0128170833,17.36963277843957,11729.68519225625,15639.580256341666,19549.475320427082
2025-06-20,USD/MXN,768177.4806485428,17.509479734263284,11522.662209728142,15363.549612970855,19204.43701621357
2025-06-21,USD/MXN,718261.6254378422,17.327917326943208,10773.924381567633,14365.232508756844,17956.540635946058
2025-06-22,USD/MXN,725866.8812880951,17.423088891154034,10888.003219321427,14517.337625761904,18146.67203220238
2025-06-23,USD/MXN,788623.5306592935,17.701258561842888,11829.352959889402,15772.470613185871,19715.58826648234
2025-06-24,USD/MXN,737445.9250460047,17.38462162609537,11061.68887569007,14748.918500920094,18436.148126150118
2025-06-25,USD/MXN,734863.1826284251,17.66713842241303,11022.947739426376,14697.263652568501,18371.57956571063
2025-06-26,USD/MXN,714182.9032743992,17.274058629068477,10712.743549115989,14283.658065487985,17854.572581859982
2025-06-27,USD/MXN,765884.9649597548,17.605960835583055,11488.274474396323,15317.699299195097,19147.12412399387
2025-06-28,USD/MXN,827344.6844716179,17.78831372413158,12410.170267074269,16546.89368943236,20683.61711179045
2025-06-29,USD/MXN,709967.5157154647,17.005671099974542,10649.51273573197,14199.350314309295,17749.187892886617
2025-06-30,USD/MXN,750908.2296252284,17.340620948905904,11263.623444378427,15018.164592504569,18772.70574063071
2025-07-01,USD/MXN,802958.2708280786,17.615414425436107,12044.374062421179,16059.165416561573,20073.956770701967
2025-07-02,USD/MXN,747013.4478282856,17.4593909227914,11205.201717424285,14940.268956565713,18675.336195707143
2025-07-03,USD/MXN,766963.942359365,17.57422917467426,11504.459135390476,15339.278847187301,19174.098558984126
2025-07-04,USD/MXN,710160.242694492,17.379202962656837,10652.40364041738,14203.20485388984,17754.0060673623
2025-07-05,USD/MXN,766061.5161452868,17.51731795749458,11490.922742179302,15321.230322905738,19151.537903632172
2025-07-06,USD/MXN,742982.0900623294,17.468864552921584,11144.73135093494,14859.64180124659,18574.552251558238
2025-07-07,USD/MXN,786964.8748379948,17.73355641233196,11804.473122569922,15739.297496759897,19674.12187094987
2025-07-08,USD/MXN,794526.9769336781,17.550884168660243,11917.904654005171,15890.539538673564,19863.174423341956
2025-07-09,USD/MXN,847108.636575698,17.567520532415042,12706.62954863547,16942.17273151396,21177.71591439245
2025-07-10,USD/MXN,771736.2439955091,17.417624606775508,11576.043659932637,15434.724879910182,19293.40609988773
2025-07-11,USD/MXN,762217.3618718312,17.402478755185502,11433.260428077469,15244.347237436625,19055.43404679578
2025-07-12,USD/MXN,757289.41130915,17.413488362436077,11359.34116963725,15145.788226183002,18932.23528272875
2025-07-13,USD/MXN,736756.2640195992,17.57889042847566,11051.343960293987,14735.125280391983,18418.90660048998
2025-07-14,USD/MXN,762693.1441298134,17.415803103835948,11440.397161947201,15253.862882596268,19067.328603245336
2025-07-15,USD/MXN,738922.4471197864,17.55795497137928,11083.836706796796,14778.448942395727,18473.06117799466
2025-07-16,USD/MXN,756317.2866101105,17.915080159729087,11344.759299151658,15126.345732202211,18907.932165252765
2025-07-17,USD/MXN,799409.9075852985,17.67422494068634,11991.148613779478,15988.19815170597,19985.247689632466
2025-07-18,USD/MXN,712254.6538020135,17.43479529356643,10683.819807030202,14245.09307604027,17806.366345050337
2025-07-19,USD/MXN,792745.4460423392,17.740242784432787,11891.181690635087,15854.908920846785,19818.636151058483
2025-07-20,USD/MXN,799391.815025245,17.41838492539569,11990.877225378674,15987.8363005049,19984.795375631125
2025-07-21,USD/MXN,745572.4302378346,17.092375092964428,11183.586453567517,14911.448604756692,18639.310755945866
2025-07-22,USD/MXN,670430.4412871777,17.29838273781652,10056.456619307666,13408.608825743555,16760.761032179445
2025-07-23,USD/MXN,727206.6754839588,17.12584161579483,10908.100132259382,14544.133509679175,18180.16688709897
2025-07-24,USD/MXN,798637.2954960417,17.429697303191737,11979.559432440625,15972.745909920834,19965.932387401044
2025-07-25,USD/MXN,749142.447663792,17.50368367583791,11237.13671495688,14982.84895327584,18728.5611915948
2025-07-26,USD/MXN,712526.1662889408,17.835287462455057,10687.892494334112,14250.523325778817,17813.154157223522
2025-07-27,USD/MXN,731070.9404539418,17.565385474752834,10966.064106809126,14621.418809078838,18276.773511348547
2025-07-28,USD/MXN,781523.2509939207,17.45617989423823,11722.848764908811,15630.465019878415,19538.08127484802
2025-07-29,USD/MXN,770502.5088075517,17.665881116236697,11557.537632113275,15410.050176151035,19262.562720188795
2025-07-30,USD/MXN,741040.0462811365,17.057772938198422,11115.600694217046,14820.800925622729,18526.00115702841
2025-07-31,USD/MXN,736244.0845569492,17.547122911621713,11043.661268354237,14724.881691138984,18406.10211392373
2025-08-01,USD/MXN,735309.0694108567,17.654173038777394,11029.63604116285,14706.181388217134,18382.72673527142
2025-08-02,USD/MXN,715409.6180813061,17.204282750844033,10731.144271219591,14308.192361626123,17885.240452032653
2025-08-03,USD/MXN,810576.5883551041,17.728750808641387,12158.648825326562,16211.531767102082,20264.414708877604
2025-08-04,USD/MXN,737912.9824045748,17.567699281498882,11068.69473606862,14758.259648091494,18447.824560114368
2025-08-05,USD/MXN,795643.4445309561,17.41694241721984,11934.651667964341,15912.868890619122,19891.086113273905
2025-08-06,USD/MXN,807049.351947092,17.626556373221256,12105.740279206379,16140.98703894184,20176.233798677302
2025-08-07,USD/MXN,787436.6586805485,17.95413857156088,11811.549880208227,15748.733173610972,19685.916467013714
2025-08-08,USD/MXN,733814.2382730732,17.5363732510117,11007.213574096098,14676.284765461465,18345.355956826832
2025-08-09,USD/MXN,765139.8783876229,17.549644117260065,11477.098175814343,15302.797567752457,19128.496959690572
2025-08-10,USD/MXN,749092.6647603406,17.408127820091952,11236.389971405108,14981.853295206813,18727.316619008514
2025-08-11,USD/MXN,716111.1802226203,17.33003112610704,10741.667703339304,14322.223604452405,17902.779505565508
2025-08-12,USD/MXN,762163.4730645601,17.66606716330885,11432.452095968401,15243.269461291202,19054.086826614002
2025-08-13,USD/MXN,705786.0078315074,17.328783234818225,10586.79011747261,14115.720156630148,17644.650195787686
2025-08-14,USD/MXN,794537.9770673086,17.51431324744388,11918.06965600963,15890.759541346173,19863.449426682717
2025-08-15,USD/MXN,732576.8513513103,17.404468510646975,10988.652770269653,14651.537027026206,18314.421283782758
2025-08-16,USD/MXN,757543.4870952314,17.59579596514928,11363.15230642847,15150.86974190463,18938.587177380785
2025-08-17,USD/MXN,760623.2951829804,17.566732421057388,11409.349427744704,15212.465903659608,19015.58237957451
2025-08-18,USD/MXN,740291.0634860971,17.70750798885158,11104.365952291457,14805.821269721942,18507.276587152428
2025-08-19,USD/MXN,772001.0175553228,17.39799672022905,11580.015263329842,15440.020351106457,19300.025438883073
2025-08-20,USD/MXN,732191.1128766553,17.446025012941327,10982.866693149828,14643.822257533106,18304.777821916385
2025-08-21,USD/MXN,782673.6486546467,17.30424725684354,11740.1047298197,15653.472973092934,19566.841216366167
2025-08-22,USD/MXN,699525.761990747,17.411141347984778,10492.886429861204,13990.515239814938,17488.144049768674
2025-08-23,USD/MXN,754739.2342329904,17.57546009860897,11321.088513494857,15094.78468465981,18868.48085582476
2025-08-24,USD/MXN,822709.8374646857,17.65139772332907,12340.647561970285,16454.196749293715,20567.745936617142
2025-08-25,USD/MXN,712487.5753272909,17.315566935164476,10687.313629909364,14249.75150654582,17812.189383182274
2025-08-26,USD/MXN,724584.5636053181,17.673921184021133,10868.76845407977,14491.691272106362,18114.614090132953
2025-08-27,USD/MXN,769271.5443622093,17.77112757176099,11539.07316543314,15385.430887244185,19231.78860905523
2025-08-28,USD/MXN,756734.3168227349,17.58268698064474,11351.014752341023,15134.686336454699,18918.357920568375
2025-08-29,USD/MXN,763148.6287227585,17.875359162511614,11447.229430841377,15262.97257445517,19078.715718068965
2025-08-30,USD/MXN,768344.5173805373,17.345242160179286,11525.16776070806,15366.890347610748,19208.612934513436
2025-08-31,USD/MXN,773802.0550710664,17.251069059337716,11607.030826065995,15476.041101421328,19345.05137677666
2025-09-01,USD/MXN,791613.7440733584,17.144255950219144,11874.206161100376,15832.274881467167,19790.34360183396
2025-09-02,USD/MXN,765368.1996348192,17.799208862297835,11480.522994522287,15307.363992696384,19134.20499087048
2025-09-03,USD/MXN,740952.8379518046,17.63087313127081,11114.29256927707,14819.056759036093,18523.820948795117
2025-09-04,USD/MXN,775221.5137951025,17.48888306581791,11628.322706926538,15504.43027590205,19380.537844877563
2025-09-05,USD/MXN,821245.5725585705,17.555993725263964,12318.683588378557,16424.91145117141,20531.139313964264
2025-09-06,USD/MXN,745026.2345106535,17.274902190540324,11175.393517659802,14900.524690213071,18625.65586276634
2025-09-07,USD/MXN,713455.1510748509,17.989150395923364,10701.827266122764,14269.10302149702,17836.378776871275
2025-09-08,USD/MXN,791515.5250982614,17.525844236395045,11872.732876473921,15830.310501965228,19787.888127456536
2025-09-09,USD/MXN,745485.70635174,17.52187895892098,11182.2855952761,14909.714127034802,18637.142658793502
2025-09-10,USD/MXN,668524.8920244736,17.645153324779738,10027.873380367104,13370.497840489474,16713.12230061184
2025-09-11,USD/MXN,781778.3128931408,17.59620184634734,11726.674693397112,15635.566257862816,19544.45782232852
2025-09-12,USD/MXN,729925.1930267279,17.544776804855825,10948.877895400918,14598.503860534558,18248.1298256682
2025-09-13,USD/MXN,746605.001913594,17.341905108910936,11199.075028703908,14932.10003827188,18665.12504783985
2025-09-14,USD/MXN,762449.262396338,17.5942936714272,11436.73893594507,15248.985247926761,19061.23155990845
2025-09-15,USD/MXN,757143.737991715,17.876404899295007,11357.156069875724,15142.8747598343,18928.593449792876
2025-09-16,USD/MXN,776604.443142714,17.769084009230994,11649.06664714071,15532.08886285428,19415.11107856785
2025-09-17,USD/MXN,733669.2611036309,17.81863732532788,11005.038916554462,14673.385222072618,18341.73152759077
2025-09-18,USD/MXN,769241.4674316031,17.397756864713763,11538.622011474046,15384.829348632062,19231.036685790077
2025-09-19,USD/MXN,740266.999590603,17.302079035948285,11104.004993859045,14805.339991812061,18506.674989765077
2025-09-20,USD/MXN,777705.3930332813,17.47484261598007,11665.580895499219,15554.107860665627,19442.634825832032
2025-09-21,USD/MXN,773076.2806504895,17.51114498245774,11596.144209757342,15461.52561300979,19326.907016262237
2025-09-22,USD/MXN,714921.0486733277,17.71883830369419,10723.815730099914,14298.420973466553,17873.026216833194
2025-09-23,USD/MXN,790724.3293565637,17.161507074057035,11860.864940348456,15814.486587131276,19768.108233914096
2025-09-24,USD/MXN,729901.3708082231,17.805910063892124,10948.520562123347,14598.027416164463,18247.53427020558
2025-09-25,USD/MXN,780302.1674355429,17.468398420284203,11704.532511533143,15606.043348710858,19507.554185888574
2025-09-26,USD/MXN,763773.2742525503,17.414623786010516,11456.599113788254,15275.465485051007,19094.331856313758
2025-09-27,USD/MXN,818931.887879817,17.297579124947966,12283.978318197256,16378.637757596342,20473.297196995427
2025-09-28,USD/MXN,741620.0256610556,17.169028665626847,11124.300384915834,14832.400513221111,18540.50064152639
2025-09-29,USD/MXN,736900.6201455676,17.66463411679238,11053.509302183513,14738.012402911352,18422.51550363919
2025-09-30,USD/MXN,749271.76477921,17.51466359343768,11239.07647168815,14985.4352955842,18731.79411948025
2025-10-01,USD/MXN,738630.7581437146,17.24200782005179,11079.46137215572,14772.615162874294,18465.768953592866
2025-10-02,USD/MXN,779997.8213228269,17.240984245587278,11699.967319842403,15599.956426456538,19499.945533070673
2025-10-03,USD/MXN,689388.3521836279,17.432843060141973,10340.825282754418,13787.767043672558,17234.708804590697
2025-10-04,USD/MXN,710486.9092820117,17.83380430505788,10657.303639230175,14209.738185640233,17762.172732050294
2025-10-05,USD/MXN,709957.3904407802,17.448081729727278,10649.360856611702,14199.147808815604,17748.934761019507
2025-10-06,USD/MXN,785636.534699009,17.19937140937638,11784.548020485136,15712.73069398018,19640.913367475227
2025-10-07,USD/MXN,814148.0014718222,17.450851387182812,12212.220022077332,16282.960029436443,20353.700036795555
2025-10-08,USD/MXN,746083.1543048448,17.445455286050464,11191.24731457267,14921.663086096896,18652.07885762112
2025-10-09,USD/MXN,743669.1853803745,16.960622671411684,11155.037780705617,14873.38370760749,18591.729634509364
2025-10-10,USD/MXN,752626.9561167443,17.489141026696437,11289.404341751164,15052.539122334887,18815.67390291861
2025-10-11,USD/MXN,793570.4363478072,17.453813093958264,11903.556545217107,15871.408726956144,19839.26090869518
2025-10-12,USD/MXN,715224.2574678535,17.639241272962682,10728.363862017803,14304.48514935707,17880.606436696336
2025-10-13,USD/MXN,758938.8368525545,17.869791218989068,11384.082552788317,15178.77673705109,18973.470921313863
2025-10-14,USD/MXN,786569.9111168411,17.725313005909552,11798.548666752617,15731.398222336824,19664.24777792103
2025-10-15,USD/MXN,768791.0313727442,17.446222261889034,11531.865470591163,15375.820627454885,19219.77578431861
2025-10-16,USD/MXN,757109.3106224529,17.278694818251665,11356.639659336794,15142.186212449058,18927.732765561323
2025-10-17,USD/MXN,787539.2284712677,18.014671960649974,11813.088427069015,15750.784569425356,19688.480711781696
2025-10-18,USD/MXN,648628.7890125286,17.511843686802898,9729.431835187928,12972.575780250572,16215.719725313216
2025-10-19,USD/MXN,775420.324482409,17.502785858382587,11631.304867236135,15508.406489648181,19385.508112060226
2025-10-20,USD/MXN,725472.1618827216,17.495174982578,10882.082428240823,14509.443237654432,18136.80404706804
2025-10-21,USD/MXN,681351.2663678828,17.539616952153573,10220.268995518241,13627.025327357656,17033.781659197073
2025-10-22,USD/MXN,769170.0974821867,17.471127917615213,11537.551462232801,15383.401949643736,19229.25243705467
2025-10-23,USD/MXN,801512.1954436109,17.38526759862395,12022.682931654163,16030.243908872219,20037.804886090275
2025-10-24,USD/MXN,744845.6807014615,17.39062821175192,11172.685210521922,14896.91361402923,18621.14201753654
2025-10-25,USD/MXN,785732.7955201102,17.4934493459568,11785.991932801651,15714.655910402204,19643.319888002756
2025-10-26,USD/MXN,810460.4346745742,17.391315045773247,12156.906520118613,16209.208693491484,20261.510866864355
2025-10-27,USD/MXN,799309.2920094018,17.357430843464567,11989.639380141027,15986.185840188036,19982.732300235046
2025-10-28,USD/MXN,811498.6698514272,17.52128604553838,12172.480047771407,16229.973397028545,20287.46674628568
2025-10-29,USD/MXN,777829.7809151959,17.449004556515828,11667.446713727939,15556.59561830392,19445.7445228799
2025-10-30,USD/MXN,752828.7614588097,17.800798597716536,11292.431421882146,15056.575229176195,18820.719036470244
2025-10-31,USD/MXN,689926.2820538562,16.969806038321398,10348.894230807842,13798.525641077124,17248.157051346407
2025-11-01,USD/MXN,740772.6566951269,17.71830137038449,11111.589850426903,14815.453133902538,18519.316417378173
2025-11-02,USD/MXN,718378.2526756428,17.749217038499527,10775.673790134642,14367.565053512857,17959.45631689107
2025-11-03,USD/MXN,831410.351906168,17.08532195351837,12471.15527859252,16628.20703812336,20785.2587976542
2025-11-04,USD/MXN,743404.2820337873,17.43146248118393,11151.06423050681,14868.085640675747,18585.107050844683
2025-11-05,USD/MXN,754620.1802544182,17.425711826800843,11319.302703816273,15092.403605088364,18865.504506360456
2025-11-06,USD/MXN,770680.7016015175,17.218497661056436,11560.210524022763,15413.614032030351,19267.017540037938
2025-11-07,USD/MXN,751635.091738967,17.344436662481826,11274.526376084505,15032.70183477934,18790.877293474176
2025-11-08,USD/MXN,813564.4140161532,17.277884830906835,12203.466210242297,16271.288280323064,20339.110350403833
2025-11-09,USD/MXN,726650.648934958,17.850454088684724,10899.75973402437,14533.01297869916,18166.26622337395
2025-11-10,USD/MXN,757297.7795713966,17.68713567862949,11359.46669357095,15145.955591427934,18932.444489284917
2025-11-11,USD/MXN,722157.3530363232,17.75431101899883,10832.360295544848,14443.147060726464,18053.93382590808
2025-11-12,USD/MXN,700499.1558292236,17.644334412808647,10507.487337438353,14009.983116584472,17512.47889573059
2025-11-13,USD/MXN,727058.6590910518,17.274189645756554,10905.879886365776,14541.173181821036,18176.466477276295
2025-11-14,USD/MXN,748611.1201106845,17.395095946744046,11229.166801660267,14972.22240221369,18715.278002767114
2025-11-15,USD/MXN,733901.1665806028,17.597874912245583,11008.517498709041,14678.023331612056,18347.52916451507
2025-11-16,USD/MXN,724034.2132547304,17.25557443822161,10860.513198820956,14480.68426509461,18100.85533136826
2025-11-17,USD/MXN,697263.0951123062,17.642599686034476,10458.946426684592,13945.261902246124,17431.577377807655
2025-11-18,USD/MXN,746883.5410264239,17.451934920368373,11203.25311539636,14937.67082052848,18672.088525660598
2025-11-19,USD/MXN,693572.9859738374,17.425035838490082,10403.594789607561,13871.459719476748,17339.324649345937
2025-11-20,USD/MXN,778502.0986383602,17.642191993640697,11677.531479575402,15570.041972767203,19462.552465959005
2025-11-21,USD/MXN,753091.4907350439,17.588852662297207,11296.372361025658,15061.829814700877,18827.287268376098
2025-11-22,USD/MXN,695341.8187700651,17.427806766836184,10430.127281550976,13906.836375401303,17383.54546925163
2025-11-23,USD/MXN,738404.6596106301,17.73186596067285,11076.069894159451,14768.093192212604,18460.116490265755
2025-11-24,USD/MXN,721794.1347903531,17.28378733448002,10826.912021855296,14435.882695807062,18044.85336975883
2025-11-25,USD/MXN,761969.0441407192,17.623187121388852,11429.535662110788,15239.380882814385,19049.22610351798
2025-11-26,USD/MXN,800266.8917258679,17.618620251593676,12004.003375888018,16005.337834517357,20006.672293146697
2025-11-27,USD/MXN,679681.0323882846,17.438090712137203,10195.215485824268,13593.620647765692,16992.025809707116
2025-11-28,USD/MXN,754313.4779680282,17.565226604448423,11314.702169520422,15086.269559360564,18857.836949200704
2025-11-29,USD/MXN,743995.020166251,17.24977728472294,11159.925302493764,14879.90040332502,18599.875504156276
2025-11-30,USD/MXN,775175.2528668925,17.68480540384138,11627.628793003387,15503.50505733785,19379.381321672314
2025-12-01,USD/MXN,757994.8735589134,17.463019572711403,11369.9231033837,15159.897471178267,18949.871838972835
2025-12-02,USD/MXN,721801.1500597943,17.395455395896192,10827.017250896914,14436.023001195887,18045.028751494858
2025-12-03,USD/MXN,738035.4774125018,17.709801845167377,11070.532161187526,14760.709548250037,18450.886935312545
2025-12-04,USD/MXN,720149.0303698692,17.35913126189145,10802.235455548038,14402.980607397385,18003.725759246732
2025-12-05,USD/MXN,790350.2676974474,17.218307740727287,11855.25401546171,15807.005353948949,19758.75669243619
2025-12-06,USD/MXN,750799.1868251979,17.188674165295218,11261.987802377967,15015.983736503958,18769.97967062995
2025-12-07,USD/MXN,821294.6507157378,17.621201990269128,12319.419760736067,16425.893014314755,20532.36626789345
2025-12-08,USD/MXN,747725.2194819517,17.243914129500745,11215.878292229274,14954.504389639034,18693.13048704879
2025-12-09,USD/MXN,723434.7462408576,17.850958836396874,10851.521193612863,14468.694924817153,18085.86865602144
2025-12-10,USD/MXN,693235.710277019,17.083614118423256,10398.535654155285,13864.71420554038,17330.892756925474
2025-12-11,USD/MXN,682382.2621404021,17.83929127365801,10235.733932106032,13647.645242808043,17059.556553510054
2025-12-12,USD/MXN,690594.9021372942,17.542203493440525,10358.923532059413,13811.898042745885,17264.872553432357
2025-12-13,USD/MXN,760017.2494129306,17.48065737762592,11400.258741193958,15200.344988258612,19000.431235323264
2025-12-14,USD/MXN,769077.1883711225,17.39101618263821,11536.157825566837,15381.54376742245,19226.92970927806
2025-12-15,USD/MXN,690705.348673795,17.579827222870414,10360.580230106925,13814.1069734759,17267.633716844877
2025-12-16,USD/MXN,783563.9367778543,17.49247305951503,11753.459051667814,15671.278735557087,19589.09841944636
2025-12-17,USD/MXN,731885.2105618711,17.720660376403305,10978.278158428066,14637.704211237422,18297.130264046777
2025-12-18,USD/MXN,755504.7379494581,17.522845529732407,11332.57106924187,15110.094758989162,18887.61844873645
2025-12-19,USD/MXN,810458.2735595785,17.530060352292377,12156.874103393677,16209.165471191569,20261.456838989463
2025-12-20,USD/MXN,783631.4743449574,17.42727755755723,11754.47211517436,15672.629486899148,19590.786858623935
2025-12-21,USD/MXN,739930.1007035313,17.488610875255787,11098.951510552968,14798.602014070626,18498.252517588284
2025-12-22,USD/MXN,716580.2915469267,17.56156035377841,10748.7043732039,14331.605830938535,17914.50728867317
2025-12-23,USD/MXN,669306.9224501511,17.157966321468674,10039.603836752265,13386.138449003021,16732.673061253776
2025-12-24,USD/MXN,723031.7505284093,17.23036291557886,10845.476257926139,14460.635010568185,18075.793763210233
2025-12-25,USD/MXN,742082.6160439615,17.648652818804543,11131.239240659423,14841.65232087923,18552.065401099037
2025-12-26,USD/MXN,712980.7677318306,17.53417308762559,10694.711515977458,14259.615354636611,17824.519193295764
2025-12-27,USD/MXN,745077.8637340385,17.463203332729464,11176.167956010579,14901.557274680772,18626.946593350964
2025-12-28,USD/MXN,752881.9456109538,17.503686786613077,11293.229184164307,15057.638912219078,18822.048640273846
2025-12-29,USD/MXN,741567.9006821971,17.569516341072333,11123.518510232956,14831.358013643941,18539.197517054927
2025-12-30,USD/MXN,725624.9032191202,17.392048063938127,10884.373548286803,14512.498064382406,18140.622580478008
2025-12-31,USD/MXN,756324.5501987523,17.344339054919537,11344.868252981285,15126.491003975047,18908.11375496881
2025-01-01,USD/PHP,511048.51623923524,56.039169051019535,7665.727743588528,10220.970324784705,12776.212905980881
2025-01-02,USD/PHP,472740.0230639288,55.804325444476994,7091.100345958932,9454.800461278577,11818.50057659822
2025-01-03,USD/PHP,535273.3094936567,56.08165055114289,8029.099642404851,10705.466189873136,13381.83273734142
2025-01-04,USD/PHP,497535.29669289343,55.65948327915243,7463.029450393401,9950.70593385787,12438.382417322337
2025-01-05,USD/PHP,500471.2405736212,56.20583112746513,7507.068608604317,10009.424811472423,12511.78101434053
2025-01-06,USD/PHP,517705.36058141396,56.09451949648261,7765.580408721209,10354.10721162828,12942.63401453535
2025-01-07,USD/PHP,505830.4032815875,56.05120594686277,7587.456049223812,10116.60806563175,12645.76008203969
2025-01-08,USD/PHP,523828.4158478311,56.196538196789106,7857.426237717466,10476.568316956622,13095.710396195778
2025-01-09,USD/PHP,507178.1041300456,56.33309488889252,7607.671561950684,10143.562082600913,12679.452603251142
2025-01-10,USD/PHP,484689.06563398906,56.20287401300362,7270.335984509836,9693.781312679781,12117.226640849727
2025-01-11,USD/PHP,509037.58813015255,55.63182515373367,7635.563821952288,10180.751762603051,12725.939703253815
2025-01-12,USD/PHP,471406.84481698344,55.74408460665286,7071.102672254751,9428.136896339669,11785.171120424588
2025-01-13,USD/PHP,502713.9926444131,55.87503628446086,7540.7098896661955,10054.279852888261,12567.849816110327
2025-01-14,USD/PHP,499169.25023388845,56.005218210042166,7487.538753508326,9983.38500467777,12479.231255847211
2025-01-15,USD/PHP,494797.0785681865,56.10353180409383,7421.956178522797,9895.94157136373,12369.926964204664
2025-01-16,USD/PHP,496786.56221402675,55.85485123736931,7451.798433210401,9935.731244280536,12419.66405535067
2025-01-17,USD/PHP,452953.773862559,56.037353352895416,6794.306607938384,9059.075477251181,11323.844346563976
2025-01-18,USD/PHP,486281.87730647594,55.848923413529334,7294.228159597139,9725.63754612952,12157.046932661899
2025-01-19,USD/PHP,502321.12252852786,55.87769643940161,7534.816837927918,10046.422450570557,12558.028063213198
2025-01-20,USD/PHP,503996.409799935,55.718667780630355,7559.946146999025,10079.9281959987,12599.910244998377
2025-01-21,USD/PHP,474308.12147685105,55.81535335077782,7114.621822152765,9486.162429537022,11857.703036921277
2025-01-22,USD/PHP,531642.6960216175,55.72966307887673,7974.640440324262,10632.85392043235,13291.067400540438
2025-01-23,USD/PHP,478345.6287946375,55.80482534940453,7175.1844319195625,9566.912575892751,11958.640719865938
2025-01-24,USD/PHP,524236.4300131684,56.21072835932157,7863.546450197526,10484.728600263368,13105.91075032921
2025-01-25,USD/PHP,510679.85904679215,55.810120222233614,7660.197885701882,10213.597180935843,12766.996476169805
2025-01-26,USD/PHP,483844.31725390494,56.526476412967476,7257.664758808573,9676.8863450781,12096.107931347624
2025-01-27,USD/PHP,544382.7723152378,56.09866358017618,8165.7415847285665,10887.655446304756,13609.569307880945
2025-01-28,USD/PHP,470159.079206088,56.03696722473897,7052.386188091319,9403.18158412176,11753.9769801522
2025-01-29,USD/PHP,522978.85434025,55.828328443963755,7844.68281510375,10459.577086805,13074.47135850625
2025-01-30,USD/PHP,525014.5579510744,56.1400619758818,7875.2183692661165,10500.29115902149,13125.363948776861
2025-01-31,USD/PHP,483234.4947730839,55.884872434752445,7248.517421596258,9664.689895461677,12080.862369327098
2025-02-01,USD/PHP,534811.6325016082,56.02440196292907,8022.174487524123,10696.232650032165,13370.290812540206
2025-02-02,USD/PHP,493748.8371350262,56.51201690765376,7406.232557025392,9874.976742700524,12343.720928375655
2025-02-03,USD/PHP,507217.3407319964,55.98078802005507,7608.260110979946,10144.346814639928,12680.433518299911
2025-02-04,USD/PHP,506508.04596928053,56.229854665257136,7597.620689539208,10130.160919385611,12662.701149232014
2025-02-05,USD/PHP,496642.2814632363,55.859364714974824,7449.634221948544,9932.845629264726,12416.057036580909
2025-02-06,USD/PHP,520270.20682899456,55.99300230190061,7804.053102434918,10405.404136579891,13006.755170724864
2025-02-07,USD/PHP,519837.21801380534,56.3541601271271,7797.55827020708,10396.744360276107,12995.930450345135
2025-02-08,USD/PHP,456286.7006690455,55.87460658844245,6844.300510035682,9125.73401338091,11407.167516726138
2025-02-09,USD/PHP,532608.5060719538,56.36248971159939,7989.1275910793065,10652.170121439076,13315.212651798845
2025-02-10,USD/PHP,458437.70029910817,56.141550387091094,6876.565504486623,9168.754005982164,11460.942507477705
2025-02-11,USD/PHP,525813.6551085415,55.887506644821144,7887.204826628122,10516.27310217083,13145.341377713537
2025-02-12,USD/PHP,528167.6284206896,56.1264815478111,7922.514426310344,10563.352568413793,13204.190710517241
2025-02-13,USD/PHP,472725.83924462006,56.19451088992535,7090.8875886693,9454.516784892401,11818.145981115502
2025-02-14,USD/PHP,489729.6428011354,56.12436199244344,7345.944642017031,9794.592856022708,12243.241070028385
2025-02-15,USD/PHP,472357.3832878516,55.68595505602191,7085.360749317773,9447.147665757031,11808.93458219629
2025-02-16,USD/PHP,494626.97424278164,55.854572564835024,7419.404613641725,9892.539484855633,12365.674356069541
